customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age
3562,Martynne,Bullivant,F,76,02-01-73,Recruiting Manager,,Affluent Customer,N,No,10,50
3563,De,Leyband,F,70,12-03-90,,Financial Services,Affluent Customer,N,No,10,33
3564,Sandy,Olford,M,43,15-05-72,Programmer Analyst IV,,High Net Worth,N,Yes,18,50
3566,Bram,Pheasant,M,96,02-11-76,Social Worker,Health,Affluent Customer,N,Yes,10,46
3567,Eileen,Ilchenko,F,17,14-09-80,Nurse,Financial Services,Affluent Customer,N,Yes,14,42
3568,Berthe,Griniov,F,13,15-09-55,Nurse,Retail,Affluent Customer,N,No,5,67
3569,Janel,Daice,F,24,18-05-73,Senior Editor,,Affluent Customer,N,No,12,49
3570,Mordy,Hedin,M,13,31-01-62,,Entertainment,Mass Customer,N,No,7,61
3571,Othilia,Metcalf,F,9,09-06-76,Senior Sales Associate,Property,Mass Customer,N,Yes,3,46
3572,Willis,Tilston,M,54,21-03-86,Sales Representative,Retail,Affluent Customer,N,Yes,2,37
3573,Mab,Dwyer,F,68,16-10-96,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3,26
3574,Eileen,Eland,F,33,05-02-91,Clinical Specialist,Health,Mass Customer,N,No,6,32
3575,Kandace,Desesquelle,F,82,06-11-73,Administrative Assistant I,IT,Affluent Customer,N,Yes,13,49
3576,Rochette,Ebbens,F,10,19-09-69,Account Coordinator,,Mass Customer,N,No,11,53
3577,Fowler,Scotsbrook,M,29,18-02-64,Staff Scientist,Retail,High Net Worth,N,No,10,59
3578,Dorella,Sineath,F,57,27-10-56,Staff Accountant IV,Property,Mass Customer,N,No,12,66
3579,Rachel,Somes,F,32,15-09-87,Software Test Engineer III,Health,High Net Worth,N,No,20,35
3580,Roby,Samson,F,61,24-04-72,Occupational Therapist,Health,Mass Customer,N,No,10,50
3581,Lindsy,Ygo,F,38,10-07-57,,,Mass Customer,N,Yes,6,65
3582,Beryle,Qusklay,F,66,11-12-61,Media Manager II,Property,Mass Customer,N,No,17,61
3583,Josselyn,Mathey,F,71,27-05-65,Assistant Professor,Retail,Affluent Customer,N,No,5,57
3584,Adler,Teale,M,95,14-01-62,,Health,Mass Customer,N,No,10,61
3585,Concordia,Lunbech,F,41,28-07-62,,Financial Services,High Net Worth,N,Yes,20,60
3586,Abby,Brownstein,F,79,05-02-79,Registered Nurse,Health,Affluent Customer,N,No,10,44
3587,Ines,Galfour,F,85,24-09-97,,,Affluent Customer,N,No,2,25
3588,Henrie,Beadman,F,15,04-06-61,Web Developer III,Health,Affluent Customer,N,Yes,18,61
3589,Nalani,Dummer,F,73,19-02-62,Computer Systems Analyst II,Health,High Net Worth,N,No,17,61
3590,Carolan,Velez,F,32,16-04-78,,Manufacturing,Mass Customer,N,Yes,19,44
3591,Dwight,Kinsey,M,15,28-10-78,Accountant III,Financial Services,Mass Customer,N,No,10,44
3592,Pall,MacCart,M,72,27-04-54,Junior Executive,,Mass Customer,N,No,12,68
3593,Carry,Abercromby,F,71,10-04-96,Legal Assistant,Retail,Mass Customer,N,No,5,27
3594,Gustavo,Juschka,M,45,04-01-86,Marketing Assistant,Manufacturing,Mass Customer,N,No,18,37
3595,Timi,Huson,F,81,06-12-75,Software Consultant,Retail,Mass Customer,N,No,6,47
3596,Christi,Gilluley,F,57,25-12-77,Executive Secretary,Retail,Mass Customer,N,No,20,45
3597,Giorgi,,M,71,16-06-54,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,16,68
3598,Penny,McKirdy,M,72,17-12-94,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5,28
3599,Lane,Maguire,M,11,27-02-56,Physical Therapy Assistant,,High Net Worth,N,Yes,6,67
3600,Godart,Gooderick,M,88,17-05-62,Staff Accountant II,,Mass Customer,N,No,16,60
3601,Fanya,Gethyn,F,85,23-12-75,Junior Executive,IT,Mass Customer,N,No,18,47
3602,Alicea,Scamwell,F,23,27-11-88,Account Coordinator,Health,Mass Customer,N,No,12,34
3603,Cale,Yaneev,M,90,27-09-54,Sales Representative,Retail,Mass Customer,N,Yes,14,68
3604,Findlay,Lubman,M,3,09-04-71,VP Quality Control,Health,High Net Worth,N,Yes,9,52
3605,Andy,Risely,M,54,28-01-94,Internal Auditor,,Mass Customer,N,No,6,29
3606,Jamima,Wainscot,F,52,09-02-57,Graphic Designer,,High Net Worth,N,No,15,66
3607,Troy,Blaydes,M,99,22-05-01,Clinical Specialist,Health,Mass Customer,N,No,1,21
3608,Conway,Surgen,M,86,17-05-73,Nurse Practicioner,Argiculture,High Net Worth,N,No,8,49
3609,Chicky,Butterfield,M,69,02-09-97,Marketing Manager,Manufacturing,Mass Customer,N,No,4,25
3610,Erl,Markel,M,1,29-03-87,Graphic Designer,Financial Services,High Net Worth,N,Yes,16,36
3611,Uriah,Chantree,M,20,10-04-70,Statistician II,,Affluent Customer,N,Yes,10,53
3612,Normand,Matous,M,27,27-11-79,,IT,High Net Worth,N,No,15,43
3613,Fairfax,Pummery,M,27,21-04-72,Budget/Accounting Analyst II,Health,Mass Customer,N,Yes,9,50
3614,Berkie,Gimber,M,59,23-06-61,Environmental Specialist,Retail,Affluent Customer,N,Yes,18,61
3615,Junia,Napton,F,63,09-07-78,Safety Technician II,IT,Mass Customer,N,Yes,8,44
3616,Vale,Dagnan,M,42,02-04-01,Product Engineer,Property,High Net Worth,N,No,2,22
3617,Jessa,Milnthorpe,F,11,06-05-90,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3,32
3618,Evyn,Rouby,M,2,28-04-66,Statistician IV,Retail,Affluent Customer,N,Yes,19,56
3619,Myranda,Cridland,F,18,17-02-96,Administrative Assistant IV,,Mass Customer,N,Yes,1,27
3620,Gerry,Ackhurst,M,21,30-07-91,Computer Systems Analyst II,Retail,Mass Customer,N,No,5,31
3621,Umeko,Hearfield,F,13,16-01-75,Developer IV,Health,High Net Worth,N,No,15,48
3622,Anetta,Brosenius,F,84,02-09-83,Compensation Analyst,Financial Services,Mass Customer,N,No,2,39
3623,Oren,Barwack,M,56,25-11-84,Senior Quality Engineer,Manufacturing,Affluent Customer,N,Yes,15,38
3624,Lenka,,F,54,16-10-84,Cost Accountant,Financial Services,Mass Customer,N,Yes,7,38
3625,Cammie,Rubinfeld,F,24,30-11-53,VP Marketing,Manufacturing,High Net Worth,N,Yes,18,69
3626,Cora,Hince,F,86,02-09-78,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,12,44
3627,Loren,Pischof,M,92,12-08-61,Teacher,Health,High Net Worth,N,Yes,14,61
3628,Sharron,Gaynes,F,47,17-10-74,Financial Advisor,Financial Services,Mass Customer,N,Yes,14,48
3629,Vale,Starcks,F,17,29-10-76,Editor,Health,High Net Worth,N,No,22,46
3630,Jeni,Heymes,F,16,15-11-78,Tax Accountant,Property,Affluent Customer,N,Yes,8,44
3631,Mignonne,Barwood,F,76,01-07-62,Project Manager,IT,High Net Worth,N,Yes,16,60
3632,Elena,Sandys,F,82,27-03-90,Teacher,,Mass Customer,N,No,9,33
3633,Donavon,Ainsby,M,32,18-04-83,Biostatistician III,Health,Mass Customer,N,No,5,39
3634,Clemence,Kornas,F,35,01-06-63,Speech Pathologist,,High Net Worth,N,Yes,15,59
3635,Elset,,F,51,06-07-77,VP Marketing,Retail,High Net Worth,N,No,9,45
3636,Trudi,Bickerstasse,F,42,24-06-70,Director of Sales,Financial Services,Mass Customer,N,Yes,18,52
3637,Luigi,Edgeworth,M,84,01-01-58,,Manufacturing,Affluent Customer,N,Yes,11,65
3638,Fifi,Dorrins,F,73,04-05-96,Associate Professor,Manufacturing,Mass Customer,N,No,6,26
3639,Megan,Perrygo,F,49,11-01-74,Food Chemist,Health,High Net Worth,N,No,15,49
3640,Merralee,Forman,F,64,28-04-85,Staff Scientist,,Mass Customer,N,No,10,37
3641,Wolfie,Hoyes,M,78,02-10-75,Civil Engineer,Manufacturing,Affluent Customer,N,No,12,47
3642,Ardith,Portigall,F,39,21-05-62,,,Affluent Customer,N,Yes,8,60
3643,Bettye,Dumberrill,F,62,08-02-71,Technical Writer,,Mass Customer,N,No,15,52
3644,Peder,Frotton,M,13,18-01-68,Physical Therapy Assistant,Financial Services,High Net Worth,N,Yes,17,55
3645,Cozmo,Rylstone,M,47,04-07-61,Structural Analysis Engineer,Manufacturing,High Net Worth,N,No,14,61
3646,Allene,Pauly,F,0,22-10-81,Social Worker,Health,Mass Customer,N,No,4,41
3647,Carlyle,Frape,M,62,07-11-71,Marketing Manager,,Affluent Customer,N,No,4,51
3648,Tracie,Bartolomeoni,F,82,21-02-54,Paralegal,Financial Services,Mass Customer,N,No,5,69
3649,Jayne,Gawthrope,F,66,12-07-77,Office Assistant II,Property,Mass Customer,N,Yes,12,45
3650,Darrelle,Rosas,F,85,21-10-99,Office Assistant I,IT,Mass Customer,N,Yes,2,23
3651,Baxie,,M,91,15-11-99,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,2,23
3652,Aldrich,Camble,M,20,06-02-55,Nurse,Health,High Net Worth,N,Yes,17,68
3653,Devlen,Perrett,M,7,04-01-91,Environmental Specialist,,Mass Customer,N,Yes,8,32
3655,Waldemar,Mostin,M,82,01-06-74,,,Mass Customer,N,Yes,19,48
3656,Talia,Sidnell,F,14,24-12-76,,Property,Mass Customer,N,Yes,3,46
3657,Wyatan,Rogeon,M,95,24-07-61,,,High Net Worth,N,No,8,61
3658,Bo,Vell,M,15,20-10-62,,Entertainment,Mass Customer,N,Yes,9,60
3659,Farra,Catto,F,76,23-12-76,VP Sales,Financial Services,High Net Worth,N,No,10,46
3660,Gradeigh,Hothersall,M,99,14-03-81,Administrative Assistant IV,Financial Services,Mass Customer,N,No,7,42
3661,Tadeas,Shitliff,M,34,18-12-65,Research Associate,Manufacturing,Mass Customer,N,Yes,7,57
3662,Pippo,Cator,M,79,30-12-77,Community Outreach Specialist,Retail,Mass Customer,N,No,15,45
3663,Hermy,Casement,M,62,10-02-98,Information Systems Manager,,Affluent Customer,N,No,1,25
3664,Faina,Czaja,F,5,23-02-90,Software Test Engineer I,Manufacturing,Mass Customer,N,Yes,7,33
3665,Toma,Klaaasen,F,19,23-03-89,Dental Hygienist,Health,Mass Customer,N,No,6,34
3666,Mathew,Marousek,M,56,27-03-57,Statistician II,Health,High Net Worth,N,No,10,66
3667,Nettie,Goghin,F,3,06-02-83,Graphic Designer,Retail,Mass Customer,N,Yes,8,40
3668,Katlin,Ragsdale,F,79,09-02-55,Desktop Support Technician,Property,Mass Customer,N,Yes,6,68
3669,Maynard,Isaq,M,11,18-06-77,Design Engineer,Manufacturing,Affluent Customer,N,No,18,45
3670,Leupold,Bernardini,M,62,20-03-77,,Financial Services,Affluent Customer,N,Yes,17,46
3671,Crystie,Deshorts,F,98,05-01-92,Programmer Analyst III,,Affluent Customer,N,No,7,31
3672,Werner,Yglesias,M,32,25-05-87,,IT,Mass Customer,N,Yes,13,35
3673,Tobin,Fucher,M,72,28-09-79,,Manufacturing,Mass Customer,N,Yes,11,43
3674,Rodger,Gores,M,59,24-12-98,Tax Accountant,Property,Mass Customer,N,No,3,24
3675,Samuele,Heller,M,88,17-12-99,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,1,23
3676,Derk,Willingale,M,27,15-12-65,Health Coach I,Health,Affluent Customer,N,No,11,57
3677,Bartel,Fonteyne,M,3,11-07-86,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,20,36
3678,Tonya,Worthington,F,52,06-08-69,Engineer IV,Manufacturing,Mass Customer,N,No,19,53
3679,Murielle,Klimkov,F,72,05-05-92,Developer II,,High Net Worth,N,No,6,30
3680,Sawyere,Onele,M,17,11-08-83,Accountant I,Retail,High Net Worth,N,No,3,39
3681,Doll,Benedicto,F,90,06-02-62,Community Outreach Specialist,Property,Mass Customer,N,Yes,20,61
3682,Dukie,Asson,M,94,15-06-78,GIS Technical Architect,Financial Services,Mass Customer,N,Yes,11,44
3683,Lorain,Maliphant,F,67,30-03-57,Chief Design Engineer,,Mass Customer,N,Yes,11,66
3684,Jeffie,Mortell,M,13,25-04-74,Food Chemist,Health,High Net Worth,N,Yes,4,48
3685,Solomon,Ruffles,M,86,12-06-89,Human Resources Manager,Financial Services,Affluent Customer,N,Yes,16,33
3686,Shirley,Siss,F,20,06-08-76,,Financial Services,High Net Worth,N,Yes,15,46
3687,Jessie,Wards,M,84,14-10-71,Software Engineer III,Manufacturing,Mass Customer,N,Yes,14,51
3688,Fritz,Le Merchant,M,87,27-04-94,General Manager,IT,Affluent Customer,N,Yes,5,28
3689,Orel,Joncic,F,26,25-09-67,,Health,Mass Customer,N,Yes,7,55
3690,Sheela,Nutton,F,86,11-05-57,Chemical Engineer,Manufacturing,Mass Customer,N,No,17,65
3691,Mathew,Seid,M,73,16-08-73,Environmental Tech,Retail,Affluent Customer,N,No,11,49
3692,Linea,Kubica,F,47,05-11-61,Business Systems Development Analyst,,High Net Worth,N,Yes,6,61
3693,Brenna,Raft,F,58,19-01-85,,Manufacturing,Affluent Customer,N,Yes,21,38
3694,Antoni,MacAllister,M,91,19-04-84,,Health,Mass Customer,N,Yes,10,38
3695,Lem,Clamp,M,33,27-02-78,Account Coordinator,Entertainment,Affluent Customer,N,Yes,3,45
3696,Orlan,Dunning,M,27,11-12-62,Senior Financial Analyst,Financial Services,High Net Worth,N,No,15,60
3697,Zebedee,Christal,M,47,10-10-78,Recruiting Manager,,Mass Customer,N,Yes,8,44
3698,Devon,Baudic,F,49,03-10-95,Geological Engineer,Manufacturing,Mass Customer,N,No,4,27
3699,Lillian,Somerfield,F,40,08-10-90,Recruiting Manager,Manufacturing,Mass Customer,N,No,5,32
3700,Lazar,Restall,M,64,06-09-71,Associate Professor,Entertainment,Mass Customer,N,No,19,51
3701,Anstice,Dunsmuir,F,93,20-01-74,Physical Therapy Assistant,,Affluent Customer,N,No,9,49
3702,Floyd,Meharry,M,74,18-02-93,Biostatistician IV,Health,Mass Customer,N,No,10,30
3703,Kelvin,Oldford,M,37,18-06-73,Teacher,Property,Affluent Customer,N,No,9,49
3704,Haslett,Ropars,M,54,08-05-75,Health Coach III,Health,High Net Worth,N,Yes,6,47
3705,Tedmund,Clawsley,M,26,04-12-71,,Manufacturing,Mass Customer,N,Yes,15,51
3706,Darby,Jellett,M,20,03-04-66,Assistant Professor,Argiculture,Affluent Customer,N,Yes,10,57
3707,Marten,Posnette,M,10,16-05-93,Senior Editor,Retail,Mass Customer,N,Yes,4,29
3708,Lois,Laskey,F,72,15-05-63,Cost Accountant,Financial Services,Mass Customer,N,No,19,59
3709,Lilly,Roubay,F,31,31-03-55,GIS Technical Architect,Health,Mass Customer,N,No,8,68
3710,Sallyann,Stangoe,F,12,22-08-74,Physical Therapy Assistant,,Mass Customer,N,No,13,48
3711,Ellene,Scinelli,F,61,04-05-61,Associate Professor,Manufacturing,Affluent Customer,N,Yes,9,61
3712,Esmeralda,Klousner,F,22,12-07-57,Recruiting Manager,Financial Services,Mass Customer,N,No,19,65
3713,Cynthy,Snoad,F,72,03-02-93,,Telecommunications,High Net Worth,N,Yes,8,30
3714,Lemuel,Gerram,M,83,30-03-62,VP Sales,Manufacturing,Mass Customer,N,No,6,61
3715,Willow,Rusbridge,F,19,08-11-74,Computer Systems Analyst I,Argiculture,High Net Worth,N,Yes,10,48
3716,Kari,Bamlett,F,81,24-08-98,,Retail,Affluent Customer,N,No,1,24
3717,Arlin,Woollacott,M,88,07-12-58,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,18,64
3719,Dorette,Attridge,F,26,19-10-56,Sales Representative,Retail,Mass Customer,N,No,6,66
3720,Adelice,Tams,F,23,15-08-72,,,Mass Customer,N,No,15,50
3721,Merrili,Potticary,F,84,13-10-94,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,7,28
3722,Merilee,Hammerson,F,69,07-11-75,,Retail,Mass Customer,N,No,7,47
3723,Justine,Pirt,F,31,22-10-93,Accountant II,Financial Services,High Net Worth,N,No,7,29
3724,Griffith,Minor,M,24,23-03-76,,IT,Affluent Customer,N,No,9,47
3725,Elisha,Venny,M,37,21-07-70,Research Assistant II,,Mass Customer,N,Yes,5,52
3726,Ange,Austick,F,36,17-06-76,GIS Technical Architect,Property,Mass Customer,N,No,19,46
3728,Chanda,Garmons,F,27,01-09-86,Technical Writer,Property,Affluent Customer,N,Yes,21,36
3729,Armand,McNish,M,6,16-12-60,Financial Analyst,Financial Services,Mass Customer,N,No,19,62
3730,Joann,Clemson,F,85,18-02-60,Junior Executive,Manufacturing,Affluent Customer,N,No,6,63
3731,Jandy,Rodgers,F,91,27-10-91,Chief Design Engineer,,Mass Customer,N,No,8,31
3732,Shawn,De Hooge,F,47,07-06-92,Research Associate,Manufacturing,Mass Customer,N,No,2,30
3733,Shelden,Rodenburg,M,70,01-11-77,,,Mass Customer,N,No,11,45
3734,Trixi,Wickes,F,46,07-01-77,Help Desk Technician,Manufacturing,Mass Customer,N,No,21,46
3735,Cchaddie,Heffron,M,91,02-12-61,Senior Quality Engineer,Entertainment,Mass Customer,N,No,15,61
3736,Charles,Brounfield,M,64,13-03-92,Senior Developer,Argiculture,Mass Customer,N,Yes,10,31
3737,Elyssa,De Witt,F,86,21-03-81,Design Engineer,Manufacturing,Affluent Customer,N,No,8,42
3738,Lucila,Smalls,F,19,19-12-59,Professor,Financial Services,High Net Worth,N,Yes,19,63
3739,Gates,Nelthorpe,F,59,27-08-91,Environmental Tech,IT,High Net Worth,N,No,5,31
3740,Rania,Poulter,F,82,03-12-79,Dental Hygienist,Health,Mass Customer,N,No,8,43
3741,Mollee,Jeavons,F,19,01-02-70,Nurse,,Affluent Customer,N,Yes,16,53
3742,Veda,Faill,F,79,09-11-61,Editor,Property,High Net Worth,N,Yes,16,61
3743,Riki,Aimable,F,85,02-08-86,Tax Accountant,Property,Mass Customer,N,No,22,36
3744,Franchot,Loeber,M,57,05-01-81,,Financial Services,Mass Customer,N,Yes,9,42
3745,Randy,Duligall,F,90,05-12-77,Dental Hygienist,Health,Mass Customer,N,Yes,20,45
3746,Thaddeus,McLurg,M,64,01-09-61,Developer II,,Affluent Customer,N,Yes,16,61
3747,Valerye,Yukhtin,F,8,24-02-90,Web Developer IV,Manufacturing,Mass Customer,N,Yes,10,33
3748,Maurise,Beal,M,82,10-01-56,Staff Scientist,,Affluent Customer,N,Yes,18,67
3749,Blondelle,Swynley,F,3,21-04-01,,IT,Affluent Customer,N,No,1,21
3750,Yanaton,Beacom,M,78,14-04-72,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,6,50
3751,Millicent,Nacci,F,44,28-12-78,Environmental Specialist,,Affluent Customer,N,Yes,13,44
3752,Peta,Nunes Nabarro,F,67,15-09-61,Administrative Assistant I,Argiculture,Affluent Customer,N,Yes,16,61
3753,Ebony,Peagrim,F,16,21-08-97,Office Assistant II,Manufacturing,Mass Customer,N,No,3,25
3754,Emmy,MacGibbon,F,74,16-02-61,,Telecommunications,Mass Customer,N,No,19,62
3755,Stephen,Garnar,M,38,10-05-94,Chief Design Engineer,Financial Services,High Net Worth,N,Yes,7,28
3756,Barry,,M,22,08-07-77,,,Affluent Customer,N,No,10,45
3757,Hyacinthia,Crain,F,75,12-09-99,Information Systems Manager,,Affluent Customer,N,No,2,23
3758,Naomi,Whiles,F,71,30-07-59,Recruiting Manager,Telecommunications,Mass Customer,N,Yes,12,63
3759,Sue,Batstone,F,68,04-03-95,Programmer IV,Property,Mass Customer,N,Yes,4,28
3760,Bryana,Vennart,F,73,09-06-76,,Financial Services,Mass Customer,N,No,18,46
3761,Zarla,Seyers,F,87,20-07-73,Biostatistician II,Telecommunications,Mass Customer,N,Yes,13,49
3762,Marinna,Ors,F,48,22-03-67,,Property,Mass Customer,N,No,14,56
3763,Law,Jore,M,37,27-01-81,Quality Control Specialist,,Affluent Customer,N,Yes,20,42
3764,Nonie,Newson,F,29,06-05-57,Cost Accountant,Financial Services,Mass Customer,N,Yes,15,65
3765,Bobbe,Lomaz,F,20,01-06-63,Automation Specialist IV,Property,Mass Customer,N,No,18,59
3766,Marcos,Algar,M,47,13-04-70,Desktop Support Technician,Financial Services,Mass Customer,N,Yes,19,53
3767,Man,Bigglestone,M,25,14-09-82,Web Developer IV,,High Net Worth,N,No,16,40
3768,Christina,Grevatt,F,44,17-01-71,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14,52
3769,Kerry,Wooldridge,M,40,19-01-93,Desktop Support Technician,Health,High Net Worth,N,Yes,5,30
3770,Caddric,Ruddiforth,M,54,02-02-88,Legal Assistant,Argiculture,Mass Customer,N,No,17,35
3771,Pippy,Matysiak,F,78,08-09-74,Electrical Engineer,Manufacturing,Mass Customer,N,No,17,48
3772,Anselma,Rennie,F,45,07-02-99,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,2,24
3773,Wadsworth,Ruselin,M,44,06-02-76,Accountant I,,Affluent Customer,N,Yes,18,47
3774,Elizabeth,Christy,F,38,07-11-98,Statistician I,Property,High Net Worth,N,No,2,24
3775,Avie,Cleator,F,16,13-02-85,,Health,Affluent Customer,N,No,8,38
3776,Kennie,Baszniak,M,46,02-05-77,Recruiter,Retail,Mass Customer,N,Yes,19,45
3777,Letty,Giacobelli,F,13,12-06-69,Cost Accountant,Financial Services,High Net Worth,N,Yes,6,53
3778,Ilaire,Redborn,M,99,09-06-71,Dental Hygienist,Health,High Net Worth,N,No,10,51
3780,Mitchel,Bellefant,M,10,01-11-93,Desktop Support Technician,Financial Services,High Net Worth,N,No,8,29
3781,Karalee,Hosten,F,30,16-10-61,Graphic Designer,Retail,Mass Customer,N,Yes,12,61
3782,Elijah,Drillot,M,12,13-06-73,Environmental Specialist,Financial Services,Mass Customer,N,No,11,49
3783,Eachelle,Girardey,F,61,29-08-74,Compensation Analyst,Financial Services,Mass Customer,N,No,7,48
3784,Davie,Moscon,M,56,04-06-83,,Financial Services,High Net Worth,N,No,13,39
3785,Fernande,Jahan,F,93,09-04-69,Compensation Analyst,Financial Services,Affluent Customer,N,No,14,54
3786,Barnie,Blenkensop,M,12,28-12-85,Systems Administrator IV,,High Net Worth,N,No,22,37
3787,Mariejeanne,Kelling,F,1,06-10-65,Systems Administrator III,Manufacturing,High Net Worth,N,No,6,57
3788,Wilie,Glanton,F,73,21-07-62,Environmental Specialist,Financial Services,Mass Customer,N,No,18,60
3789,Conn,Westberg,M,52,08-08-56,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6,66
3790,Kurtis,Morson,M,91,31-05-59,Senior Editor,Retail,Mass Customer,Y,Yes,9,63
3791,Bertrand,Sissons,M,17,26-05-93,Quality Control Specialist,Health,Affluent Customer,N,No,6,29
3792,Ingunna,Loxston,F,81,16-04-76,VP Marketing,Financial Services,Affluent Customer,N,Yes,5,46
3793,Shannen,Pitcock,F,49,12-05-57,Engineer IV,,Affluent Customer,N,Yes,15,65
3794,Dorrie,Paige,F,47,06-07-94,,IT,Mass Customer,N,No,2,28
3795,Taylor,Dollimore,M,88,24-06-56,Systems Administrator III,Argiculture,High Net Worth,N,Yes,5,66
3796,Morgen,Sieghart,M,51,27-07-65,Paralegal,Financial Services,Mass Customer,N,Yes,9,57
3797,Kriste,Oldall,F,76,18-08-79,Occupational Therapist,Health,Affluent Customer,N,Yes,4,43
3798,Yorker,Dennison,M,13,22-02-68,,Manufacturing,Mass Customer,N,Yes,17,55
3799,Violetta,Monnery,F,94,28-01-71,Tax Accountant,Property,High Net Worth,N,No,18,52
3800,Morena,Ayer,F,19,28-10-80,Environmental Tech,,High Net Worth,N,No,15,42
3801,Auberta,Andrault,F,76,06-03-71,Research Nurse,Health,Mass Customer,N,Yes,17,52
3802,Leila,Elcombe,F,9,27-10-70,Chief Design Engineer,Telecommunications,High Net Worth,N,Yes,5,52
3803,Josepha,Finder,F,54,13-05-61,Dental Hygienist,Health,Mass Customer,N,Yes,11,61
3804,Andria,Keays,F,23,21-08-86,,Manufacturing,Mass Customer,N,Yes,4,36
3805,Margaret,McSperrin,F,52,16-08-77,Software Test Engineer II,Property,Affluent Customer,N,No,4,45
3806,Ado,Gailor,M,1,08-02-54,,Property,Mass Customer,N,No,7,69
3807,Bibby,Goman,F,73,21-05-76,Analyst Programmer,Retail,Mass Customer,N,No,21,46
3808,Cal,Wilber,M,66,11-10-69,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,11,53
3809,Angelita,Itzcovichch,F,44,08-09-55,VP Quality Control,Manufacturing,Affluent Customer,N,No,11,67
